location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million
San Marino,2020-04-29,553,41,16294.419,1208.085
San Marino,2020-04-30,563,41,16589.074,1208.085
San Marino,2020-05-01,569,41,16765.867,1208.085
San Marino,2020-05-02,580,41,17089.988,1208.085
San Marino,2020-05-03,580,41,17089.988,1208.085
San Marino,2020-05-04,582,41,17148.918999999998,1208.085
Somalia,2020-03-17,1,0,0.063,0.0
Somalia,2020-03-18,1,0,0.063,0.0
Somalia,2020-03-19,1,0,0.063,0.0
Somalia,2020-03-20,1,0,0.063,0.0
Somalia,2020-03-21,1,0,0.063,0.0
Somalia,2020-03-22,1,0,0.063,0.0
Somalia,2020-03-23,1,0,0.063,0.0
Somalia,2020-03-24,1,0,0.063,0.0
Somalia,2020-03-25,1,0,0.063,0.0
Somalia,2020-03-26,1,0,0.063,0.0
Somalia,2020-03-27,2,0,0.126,0.0
Somalia,2020-03-28,3,0,0.18899999999999997,0.0
Somalia,2020-03-29,3,0,0.18899999999999997,0.0
Somalia,2020-03-30,3,0,0.18899999999999997,0.0
Somalia,2020-03-31,3,0,0.18899999999999997,0.0
Somalia,2020-04-01,3,0,0.18899999999999997,0.0
Somalia,2020-04-02,5,0,0.315,0.0
Somalia,2020-04-03,5,0,0.315,0.0
Somalia,2020-04-04,5,0,0.315,0.0
Somalia,2020-04-05,7,0,0.44,0.0
Somalia,2020-04-06,7,0,0.44,0.0
Somalia,2020-04-07,7,0,0.44,0.0
Somalia,2020-04-08,8,0,0.503,0.0
Somalia,2020-04-09,8,0,0.503,0.0
Somalia,2020-04-10,12,1,0.755,0.063
Somalia,2020-04-11,21,1,1.321,0.063
Somalia,2020-04-12,21,1,1.321,0.063
Somalia,2020-04-13,25,2,1.5730000000000002,0.126
Somalia,2020-04-14,25,2,1.5730000000000002,0.126
Somalia,2020-04-15,60,2,3.775,0.126
Somalia,2020-04-16,80,5,5.034,0.315
Somalia,2020-04-17,80,5,5.034,0.315
Somalia,2020-04-18,116,5,7.2989999999999995,0.315
Somalia,2020-04-19,135,7,8.494,0.44
Somalia,2020-04-20,164,7,10.319,0.44
Somalia,2020-04-21,237,8,14.912,0.503
Somalia,2020-04-22,286,8,17.995,0.503
Somalia,2020-04-23,286,14,17.995,0.8809999999999999
Somalia,2020-04-24,328,14,20.638,0.8809999999999999
Somalia,2020-04-25,328,16,20.638,1.0070000000000001
Somalia,2020-04-26,390,18,24.539,1.133
Somalia,2020-04-27,436,23,27.433000000000003,1.4469999999999998
Somalia,2020-04-28,480,26,30.201999999999998,1.636
Somalia,2020-04-29,528,28,33.222,1.7619999999999998
Somalia,2020-04-30,582,28,36.619,1.7619999999999998
Somalia,2020-05-01,601,28,37.815,1.7619999999999998
Somalia,2020-05-02,601,28,37.815,1.7619999999999998
Somalia,2020-05-03,671,31,42.218999999999994,1.9509999999999998
Somalia,2020-05-04,722,32,45.428000000000004,2.013
Serbia,2020-02-26,0,0,,
Serbia,2020-02-27,0,0,,
Serbia,2020-02-28,0,0,,
Serbia,2020-02-29,0,0,,
Serbia,2020-03-01,0,0,,
Serbia,2020-03-02,0,0,,
Serbia,2020-03-03,0,0,,
Serbia,2020-03-04,0,0,,
Serbia,2020-03-06,0,0,,
Serbia,2020-03-07,1,0,0.147,0.0
Serbia,2020-03-08,0,0,,
Serbia,2020-03-09,0,0,,
Serbia,2020-03-10,0,0,,
Serbia,2020-03-11,5,0,0.735,0.0
Serbia,2020-03-12,18,0,2.645,0.0
Serbia,2020-03-13,24,0,3.5269999999999997,0.0
Serbia,2020-03-14,41,0,6.025,0.0
Serbia,2020-03-15,46,0,6.76,0.0
Serbia,2020-03-16,55,0,8.083,0.0
Serbia,2020-03-17,57,0,8.377,0.0
Serbia,2020-03-18,72,0,10.581,0.0
Serbia,2020-03-19,94,0,13.814,0.0
Serbia,2020-03-20,126,0,18.517,0.0
Serbia,2020-03-21,135,1,19.84,0.147
Serbia,2020-03-22,149,1,21.897,0.147
Serbia,2020-03-23,188,1,27.628,0.147
Serbia,2020-03-24,222,1,32.625,0.147
Serbia,2020-03-25,249,1,36.593,0.147
Serbia,2020-03-26,303,2,44.528999999999996,0.294
Serbia,2020-03-27,384,3,56.431999999999995,0.441
Serbia,2020-03-28,457,6,67.16,0.882
Serbia,2020-03-29,659,10,96.846,1.47
Serbia,2020-03-30,741,13,108.897,1.91
Serbia,2020-03-31,741,13,108.897,1.91
Serbia,2020-04-01,900,23,132.264,3.38
Serbia,2020-04-02,1060,23,155.77700000000002,3.38
Serbia,2020-04-03,1171,31,172.09,4.556
Serbia,2020-04-04,1476,39,216.912,5.731
Serbia,2020-04-05,1624,44,238.662,6.466
Serbia,2020-04-06,1908,51,280.399,7.495
Serbia,2020-04-07,2200,58,323.311,8.524
Serbia,2020-04-08,2447,61,359.61,8.965
Serbia,2020-04-09,2666,65,391.79400000000004,9.552
Serbia,2020-04-10,2867,66,421.333,9.699
Serbia,2020-04-11,3105,71,456.309,10.434000000000001
Serbia,2020-04-12,3380,74,496.723,10.875
Serbia,2020-04-13,3630,80,533.4630000000001,11.757
Serbia,2020-04-14,4054,85,595.774,12.492
Serbia,2020-04-15,4465,94,656.174,13.814
Serbia,2020-04-16,4873,99,716.1339999999999,14.549000000000001
Serbia,2020-04-17,5318,103,781.5310000000001,15.137
Serbia,2020-04-18,5690,110,836.2,16.166
Serbia,2020-04-19,5994,117,880.875,17.194000000000003
Serbia,2020-04-20,6318,122,928.49,17.929000000000002
Serbia,2020-04-21,6630,125,974.341,18.37
Serbia,2020-04-22,6890,125,1012.551,18.37
Serbia,2020-04-23,7114,134,1045.47,19.692999999999998
Serbia,2020-04-24,7276,139,1069.277,20.427
Serbia,2020-04-25,7483,144,1099.698,21.162
Serbia,2020-04-26,7779,151,1143.198,22.191
Serbia,2020-04-27,8042,156,1181.848,22.926
Serbia,2020-04-28,8275,162,1216.09,23.807
Serbia,2020-04-29,8497,168,1248.715,24.689
Serbia,2020-04-30,8724,173,1282.075,25.424
Serbia,2020-05-01,9009,179,1323.9579999999999,26.305999999999997
Serbia,2020-05-02,9205,185,1352.7620000000002,27.188000000000002
Serbia,2020-05-03,9362,189,1375.835,27.775
Serbia,2020-05-04,9464,193,1390.825,28.363000000000003
South Sudan,2020-04-06,1,0,0.08900000000000001,0.0
South Sudan,2020-04-07,1,0,0.08900000000000001,0.0
South Sudan,2020-04-08,1,0,0.08900000000000001,0.0
South Sudan,2020-04-09,2,0,0.179,0.0
South Sudan,2020-04-10,2,0,0.179,0.0
South Sudan,2020-04-11,3,0,0.268,0.0
South Sudan,2020-04-12,4,0,0.35700000000000004,0.0
South Sudan,2020-04-13,4,0,0.35700000000000004,0.0
South Sudan,2020-04-14,4,0,0.35700000000000004,0.0
South Sudan,2020-04-15,4,0,0.35700000000000004,0.0
South Sudan,2020-04-16,4,0,0.35700000000000004,0.0
South Sudan,2020-04-17,4,0,0.35700000000000004,0.0
South Sudan,2020-04-18,4,0,0.35700000000000004,0.0
South Sudan,2020-04-19,4,0,0.35700000000000004,0.0
South Sudan,2020-04-20,4,0,0.35700000000000004,0.0
South Sudan,2020-04-21,4,0,0.35700000000000004,0.0
South Sudan,2020-04-22,4,0,0.35700000000000004,0.0
South Sudan,2020-04-23,4,0,0.35700000000000004,0.0
South Sudan,2020-04-24,4,0,0.35700000000000004,0.0
South Sudan,2020-04-25,5,0,0.447,0.0
South Sudan,2020-04-26,5,0,0.447,0.0
South Sudan,2020-04-27,6,0,0.536,0.0
South Sudan,2020-04-28,6,0,0.536,0.0
South Sudan,2020-04-29,34,0,3.037,0.0
South Sudan,2020-04-30,34,0,3.037,0.0
South Sudan,2020-05-01,35,0,3.127,0.0
South Sudan,2020-05-02,45,0,4.02,0.0
South Sudan,2020-05-03,45,0,4.02,0.0
South Sudan,2020-05-04,46,0,4.109,0.0
Sao Tome and Principe,2020-04-09,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-10,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-11,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-12,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-13,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-14,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-15,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-16,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-17,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-18,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-19,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-20,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-21,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-22,4,0,18.250999999999998,0.0
Sao Tome and Principe,2020-04-23,7,0,31.94,0.0
Sao Tome and Principe,2020-04-24,8,0,36.503,0.0
Sao Tome and Principe,2020-04-25,8,0,36.503,0.0
Sao Tome and Principe,2020-04-26,8,0,36.503,0.0
Sao Tome and Principe,2020-04-27,8,0,36.503,0.0
Sao Tome and Principe,2020-04-28,8,0,36.503,0.0
Sao Tome and Principe,2020-04-29,11,0,50.191,0.0
Sao Tome and Principe,2020-04-30,14,0,63.88,0.0
Sao Tome and Principe,2020-05-01,16,1,73.006,4.563
Sao Tome and Principe,2020-05-02,18,1,82.131,4.563
Sao Tome and Principe,2020-05-03,18,1,82.131,4.563
Sao Tome and Principe,2020-05-04,18,1,82.131,4.563
Suriname,2020-03-15,1,0,1.705,0.0
Suriname,2020-03-21,1,0,1.705,0.0
Suriname,2020-03-22,5,0,8.523,0.0
Suriname,2020-03-23,5,0,8.523,0.0
Suriname,2020-03-24,6,0,10.228,0.0
Suriname,2020-03-25,8,0,13.637,0.0
Suriname,2020-03-26,8,0,13.637,0.0
Suriname,2020-03-27,8,0,13.637,0.0
Suriname,2020-03-28,8,0,13.637,0.0
Suriname,2020-03-29,8,0,13.637,0.0
Suriname,2020-03-30,8,0,13.637,0.0
Suriname,2020-03-31,8,0,13.637,0.0
Suriname,2020-04-01,10,0,17.046,0.0
Suriname,2020-04-02,10,0,17.046,0.0
Suriname,2020-04-03,10,0,17.046,0.0
Suriname,2020-04-04,10,1,17.046,1.705
Suriname,2020-04-05,10,1,17.046,1.705
Suriname,2020-04-06,10,1,17.046,1.705
Suriname,2020-04-07,10,1,17.046,1.705
Suriname,2020-04-08,10,1,17.046,1.705
Suriname,2020-04-09,10,1,17.046,1.705
Suriname,2020-04-10,10,1,17.046,1.705
Suriname,2020-04-11,10,1,17.046,1.705
Suriname,2020-04-12,10,1,17.046,1.705
Suriname,2020-04-13,10,1,17.046,1.705
Suriname,2020-04-14,10,1,17.046,1.705
Suriname,2020-04-15,10,1,17.046,1.705
Suriname,2020-04-16,10,1,17.046,1.705
Suriname,2020-04-17,10,1,17.046,1.705
Suriname,2020-04-18,10,1,17.046,1.705
Suriname,2020-04-19,10,1,17.046,1.705
Suriname,2020-04-20,10,1,17.046,1.705
Suriname,2020-04-21,10,1,17.046,1.705
Suriname,2020-04-22,10,1,17.046,1.705
Suriname,2020-04-23,10,1,17.046,1.705
Suriname,2020-04-24,10,1,17.046,1.705
Suriname,2020-04-25,10,1,17.046,1.705
Suriname,2020-04-26,10,1,17.046,1.705
Suriname,2020-04-27,10,1,17.046,1.705
Suriname,2020-04-28,10,1,17.046,1.705
Suriname,2020-04-29,10,1,17.046,1.705
Suriname,2020-04-30,10,1,17.046,1.705
Suriname,2020-05-01,10,1,17.046,1.705
Suriname,2020-05-02,10,1,17.046,1.705
Suriname,2020-05-03,10,1,17.046,1.705
Suriname,2020-05-04,10,1,17.046,1.705
Slovakia,2020-03-07,1,0,0.183,0.0
Slovakia,2020-03-08,3,0,0.5489999999999999,0.0
Slovakia,2020-03-09,5,0,0.9159999999999999,0.0
Slovakia,2020-03-11,7,0,1.2819999999999998,0.0
Slovakia,2020-03-12,10,0,1.8319999999999999,0.0
Slovakia,2020-03-13,21,0,3.846,0.0
Slovakia,2020-03-14,30,0,5.495,0.0
Slovakia,2020-03-15,44,0,8.059,0.0
Slovakia,2020-03-16,61,0,11.173,0.0
Slovakia,2020-03-17,84,0,15.386,0.0
Slovakia,2020-03-18,97,0,17.767,0.0
Slovakia,2020-03-19,107,0,19.598,0.0
Slovakia,2020-03-20,123,0,22.529,0.0
Slovakia,2020-03-21,137,0,25.093000000000004,0.0
Slovakia,2020-03-22,178,0,32.603,0.0
Slovakia,2020-03-23,185,0,33.885,0.0
Slovakia,2020-03-24,191,0,34.984,0.0
Slovakia,2020-03-25,204,0,37.365,0.0
Slovakia,2020-03-26,216,0,39.563,0.0
Slovakia,2020-03-27,226,0,41.395,0.0
Slovakia,2020-03-28,295,0,54.033,0.0
Slovakia,2020-03-29,295,0,54.033,0.0
Slovakia,2020-03-30,336,0,61.542,0.0
Slovakia,2020-03-31,336,0,61.542,0.0
Slovakia,2020-04-01,363,0,66.488,0.0
Slovakia,2020-04-02,400,0,73.265,0.0
Slovakia,2020-04-03,426,0,78.027,0.0
Slovakia,2020-04-04,450,0,82.42299999999999,0.0
Slovakia,2020-04-05,471,0,86.26899999999999,0.0
Slovakia,2020-04-06,485,0,88.834,0.0
Slovakia,2020-04-07,534,2,97.809,0.366
Slovakia,2020-04-08,581,2,106.417,0.366
Slovakia,2020-04-09,682,2,124.917,0.366
Slovakia,2020-04-10,701,2,128.39700000000002,0.366
Slovakia,2020-04-11,715,2,130.961,0.366
Slovakia,2020-04-12,728,2,133.342,0.366
Slovakia,2020-04-13,742,2,135.906,0.366
Slovakia,2020-04-14,769,2,140.852,0.366
Slovakia,2020-04-15,835,2,152.94,0.366
Slovakia,2020-04-16,863,6,158.069,1.099
Slovakia,2020-04-17,977,8,178.949,1.465
Slovakia,2020-04-18,1049,9,192.137,1.6480000000000001
Slovakia,2020-04-19,1089,11,199.46400000000003,2.015
Slovakia,2020-04-20,1161,12,212.65099999999998,2.198
Slovakia,2020-04-21,1173,13,214.84900000000002,2.381
Slovakia,2020-04-22,1199,14,219.611,2.5639999999999996
Slovakia,2020-04-23,1244,14,227.854,2.5639999999999996
Slovakia,2020-04-24,1325,15,242.69,2.747
Slovakia,2020-04-25,1360,17,249.101,3.114
Slovakia,2020-04-26,1373,17,251.482,3.114
Slovakia,2020-04-27,1379,18,252.581,3.2969999999999997
Slovakia,2020-04-28,1381,18,252.947,3.2969999999999997
Slovakia,2020-04-29,1384,20,253.49599999999998,3.6630000000000003
Slovakia,2020-04-30,1391,22,254.77900000000002,4.03
Slovakia,2020-05-01,1396,23,255.69400000000002,4.213
Slovakia,2020-05-02,1403,23,256.97700000000003,4.213
Slovakia,2020-05-03,1407,24,257.709,4.396
Slovakia,2020-05-04,1408,24,257.892,4.396
Slovenia,2020-03-05,1,0,0.48100000000000004,0.0
Slovenia,2020-03-06,6,0,2.886,0.0
Slovenia,2020-03-07,9,0,4.329,0.0
Slovenia,2020-03-08,12,0,5.772,0.0
Slovenia,2020-03-09,16,0,7.696000000000001,0.0
Slovenia,2020-03-11,31,0,14.912,0.0
Slovenia,2020-03-12,57,0,27.418000000000003,0.0
Slovenia,2020-03-13,96,0,46.178000000000004,0.0
Slovenia,2020-03-14,141,0,67.82300000000001,0.0
Slovenia,2020-03-15,181,0,87.064,0.0
Slovenia,2020-03-16,219,0,105.34299999999999,0.0
Slovenia,2020-03-17,253,0,121.697,0.0
Slovenia,2020-03-18,275,1,132.279,0.48100000000000004
Slovenia,2020-03-19,286,1,137.571,0.48100000000000004
Slovenia,2020-03-20,319,1,153.444,0.48100000000000004
Slovenia,2020-03-21,341,1,164.02700000000002,0.48100000000000004
Slovenia,2020-03-22,383,1,184.229,0.48100000000000004
Slovenia,2020-03-23,414,1,199.141,0.48100000000000004
Slovenia,2020-03-24,442,1,212.609,0.48100000000000004
Slovenia,2020-03-25,480,3,230.888,1.443
Slovenia,2020-03-26,528,4,253.977,1.9240000000000002
Slovenia,2020-03-27,577,5,277.546,2.405
Slovenia,2020-03-28,632,9,304.002,4.329
Slovenia,2020-03-29,691,9,332.38199999999995,4.329
Slovenia,2020-03-30,730,11,351.142,5.291
Slovenia,2020-03-31,763,11,367.015,5.291
Slovenia,2020-04-01,814,13,391.54699999999997,6.252999999999999
Slovenia,2020-04-02,841,15,404.535,7.215
Slovenia,2020-04-03,897,16,431.472,7.696000000000001
Slovenia,2020-04-04,934,20,449.269,9.62
Slovenia,2020-04-05,977,22,469.95300000000003,10.582
Slovenia,2020-04-06,997,28,479.57300000000004,13.468
Slovenia,2020-04-07,1021,30,491.11800000000005,14.43
Slovenia,2020-04-08,1055,36,507.472,17.317
Slovenia,2020-04-09,1091,40,524.789,19.241
Slovenia,2020-04-10,1124,43,540.6619999999999,20.684
Slovenia,2020-04-11,1160,45,557.979,21.646
Slovenia,2020-04-12,1188,50,571.447,24.051
Slovenia,2020-04-13,1205,53,579.625,25.494
Slovenia,2020-04-14,1212,55,582.992,26.456
Slovenia,2020-04-15,1220,56,586.84,26.936999999999998
Slovenia,2020-04-16,1248,61,600.308,29.342
Slovenia,2020-04-17,1268,61,609.929,29.342
Slovenia,2020-04-18,1304,66,627.245,31.747
Slovenia,2020-04-19,1317,70,633.498,33.671
Slovenia,2020-04-20,1330,74,639.752,35.595
Slovenia,2020-04-21,1335,74,642.1569999999999,35.595
Slovenia,2020-04-22,1340,77,644.562,37.038000000000004
Slovenia,2020-04-23,1353,79,650.815,38.0
Slovenia,2020-04-24,1366,79,657.068,38.0
Slovenia,2020-04-25,1373,80,660.435,38.481
Slovenia,2020-04-26,1388,81,667.6510000000001,38.961999999999996
Slovenia,2020-04-27,1407,82,676.79,39.443000000000005
Slovenia,2020-04-28,1407,83,676.79,39.924
Slovenia,2020-04-29,1408,86,677.2710000000001,41.367
Slovenia,2020-04-30,1418,89,682.081,42.81
Slovenia,2020-05-01,1429,91,687.372,43.772
Slovenia,2020-05-02,1434,93,689.7769999999999,44.735
Slovenia,2020-05-03,1439,94,692.182,45.216
Slovenia,2020-05-04,1439,96,692.182,46.178000000000004
Sweden,2019-12-31,0,0,0.0,0.0
Sweden,2020-01-01,0,0,0.0,0.0
Sweden,2020-01-02,0,0,0.0,0.0
Sweden,2020-01-03,0,0,0.0,0.0
Sweden,2020-01-04,0,0,0.0,0.0
Sweden,2020-01-05,0,0,0.0,0.0
Sweden,2020-01-06,0,0,0.0,0.0
Sweden,2020-01-07,0,0,0.0,0.0
Sweden,2020-01-08,0,0,0.0,0.0
Sweden,2020-01-09,0,0,0.0,0.0
Sweden,2020-01-10,0,0,0.0,0.0
Sweden,2020-01-11,0,0,0.0,0.0
Sweden,2020-01-12,0,0,0.0,0.0
Sweden,2020-01-13,0,0,0.0,0.0
Sweden,2020-01-14,0,0,0.0,0.0
Sweden,2020-01-15,0,0,0.0,0.0
Sweden,2020-01-16,0,0,0.0,0.0
Sweden,2020-01-17,0,0,0.0,0.0
Sweden,2020-01-18,0,0,0.0,0.0
Sweden,2020-01-19,0,0,0.0,0.0
Sweden,2020-01-20,0,0,0.0,0.0
Sweden,2020-01-21,0,0,0.0,0.0
Sweden,2020-01-22,0,0,0.0,0.0
Sweden,2020-01-23,0,0,0.0,0.0
Sweden,2020-01-24,0,0,0.0,0.0
Sweden,2020-01-25,0,0,0.0,0.0
Sweden,2020-01-26,0,0,0.0,0.0
Sweden,2020-01-27,0,0,0.0,0.0
Sweden,2020-01-28,0,0,0.0,0.0
Sweden,2020-01-29,0,0,0.0,0.0
Sweden,2020-01-30,0,0,0.0,0.0
Sweden,2020-01-31,0,0,0.0,0.0
Sweden,2020-02-01,1,0,0.099,0.0
Sweden,2020-02-02,1,0,0.099,0.0
Sweden,2020-02-03,1,0,0.099,0.0
Sweden,2020-02-04,1,0,0.099,0.0
Sweden,2020-02-05,1,0,0.099,0.0
Sweden,2020-02-06,1,0,0.099,0.0
Sweden,2020-02-07,1,0,0.099,0.0
Sweden,2020-02-08,1,0,0.099,0.0
Sweden,2020-02-09,1,0,0.099,0.0
Sweden,2020-02-10,1,0,0.099,0.0
Sweden,2020-02-11,1,0,0.099,0.0
Sweden,2020-02-12,1,0,0.099,0.0
Sweden,2020-02-13,1,0,0.099,0.0
Sweden,2020-02-14,1,0,0.099,0.0
Sweden,2020-02-15,1,0,0.099,0.0
Sweden,2020-02-16,1,0,0.099,0.0
Sweden,2020-02-17,1,0,0.099,0.0
Sweden,2020-02-18,1,0,0.099,0.0
Sweden,2020-02-19,1,0,0.099,0.0
Sweden,2020-02-20,1,0,0.099,0.0
Sweden,2020-02-21,1,0,0.099,0.0
Sweden,2020-02-22,1,0,0.099,0.0
Sweden,2020-02-23,1,0,0.099,0.0
Sweden,2020-02-24,1,0,0.099,0.0
Sweden,2020-02-25,1,0,0.099,0.0
Sweden,2020-02-26,1,0,0.099,0.0
Sweden,2020-02-27,2,0,0.198,0.0
Sweden,2020-02-28,7,0,0.693,0.0
Sweden,2020-02-29,12,0,1.188,0.0
Sweden,2020-03-01,13,0,1.287,0.0
Sweden,2020-03-02,14,0,1.386,0.0
Sweden,2020-03-03,15,0,1.485,0.0
Sweden,2020-03-04,24,0,2.376,0.0
Sweden,2020-03-05,35,0,3.466,0.0
Sweden,2020-03-06,61,0,6.04,0.0
Sweden,2020-03-07,137,0,13.565,0.0
Sweden,2020-03-08,161,0,15.942,0.0
Sweden,2020-03-09,203,0,20.1,0.0
Sweden,2020-03-10,248,0,24.555999999999997,0.0
Sweden,2020-03-11,326,0,32.28,0.0
Sweden,2020-03-12,462,1,45.746,0.099
Sweden,2020-03-13,620,1,61.391000000000005,0.099
Sweden,2020-03-14,775,1,76.738,0.099
Sweden,2020-03-15,924,1,91.492,0.099
Sweden,2020-03-16,1032,3,102.186,0.297
Sweden,2020-03-17,1121,7,110.99799999999999,0.693
Sweden,2020-03-18,1167,8,115.553,0.792
Sweden,2020-03-19,1301,10,128.821,0.99
Sweden,2020-03-20,1423,10,140.901,0.99
Sweden,2020-03-21,1623,16,160.705,1.584
Sweden,2020-03-22,1746,20,172.88400000000001,1.98
Sweden,2020-03-23,1906,21,188.727,2.079
Sweden,2020-03-24,2016,25,199.618,2.475
Sweden,2020-03-25,2272,36,224.967,3.565
Sweden,2020-03-26,2510,42,248.533,4.159
Sweden,2020-03-27,2806,66,277.842,6.535
Sweden,2020-03-28,3046,92,301.606,9.11
Sweden,2020-03-29,3447,102,341.31199999999995,10.1
Sweden,2020-03-30,3700,110,366.36300000000006,10.892000000000001
Sweden,2020-03-31,4028,146,398.841,14.456
Sweden,2020-04-01,4435,180,439.14099999999996,17.823
Sweden,2020-04-02,4947,239,489.837,23.665
Sweden,2020-04-03,5466,282,541.227,27.923000000000002
Sweden,2020-04-04,6078,333,601.826,32.973
Sweden,2020-04-05,6443,373,637.967,36.933
Sweden,2020-04-06,6830,401,676.2869999999999,39.705999999999996
Sweden,2020-04-07,7206,477,713.5169999999999,47.231
Sweden,2020-04-08,7693,591,761.738,58.519
Sweden,2020-04-09,8419,687,833.625,68.025
Sweden,2020-04-10,9141,793,905.115,78.521
Sweden,2020-04-11,9685,870,958.98,86.145
Sweden,2020-04-12,10151,887,1005.122,87.82799999999999
Sweden,2020-04-13,10483,899,1037.996,89.016
Sweden,2020-04-14,10948,919,1084.039,90.99700000000001
Sweden,2020-04-15,11445,1033,1133.25,102.285
Sweden,2020-04-16,11927,1203,1180.976,119.118
Sweden,2020-04-17,12540,1333,1241.674,131.99
Sweden,2020-04-18,13216,1400,1308.609,138.624
Sweden,2020-04-19,13822,1511,1368.614,149.615
Sweden,2020-04-20,14385,1540,1424.36,152.486
Sweden,2020-04-21,14777,1580,1463.175,156.447
Sweden,2020-04-22,15322,1765,1517.139,174.765
Sweden,2020-04-23,16004,1937,1584.6689999999999,191.796
Sweden,2020-04-24,16755,2021,1659.031,200.113
Sweden,2020-04-25,17567,2152,1739.433,213.085
Sweden,2020-04-26,18177,2192,1799.8329999999999,217.045
Sweden,2020-04-27,18640,2194,1845.6779999999999,217.243
Sweden,2020-04-28,18926,2274,1873.997,225.165
Sweden,2020-04-29,19621,2355,1942.8139999999999,233.185
Sweden,2020-04-30,20302,2462,2010.244,243.78
Sweden,2020-05-01,21092,2586,2088.468,256.058
Sweden,2020-05-02,21520,2653,2130.847,262.692
Sweden,2020-05-03,22082,2669,2186.495,264.277
Sweden,2020-05-04,22317,2679,2209.764,265.267
Swaziland,2020-03-15,1,0,0.862,0.0
Swaziland,2020-03-16,1,0,0.862,0.0
Swaziland,2020-03-17,1,0,0.862,0.0
Swaziland,2020-03-18,1,0,0.862,0.0
Swaziland,2020-03-19,1,0,0.862,0.0
Swaziland,2020-03-20,1,0,0.862,0.0
Swaziland,2020-03-21,1,0,0.862,0.0
Swaziland,2020-03-22,1,0,0.862,0.0
Swaziland,2020-03-23,4,0,3.448,0.0
Swaziland,2020-03-24,4,0,3.448,0.0
Swaziland,2020-03-25,4,0,3.448,0.0
Swaziland,2020-03-26,4,0,3.448,0.0
Swaziland,2020-03-27,6,0,5.172000000000001,0.0
Swaziland,2020-03-28,9,0,7.757999999999999,0.0
Swaziland,2020-03-29,9,0,7.757999999999999,0.0
Swaziland,2020-03-30,9,0,7.757999999999999,0.0
Swaziland,2020-03-31,9,0,7.757999999999999,0.0
Swaziland,2020-04-01,9,0,7.757999999999999,0.0
Swaziland,2020-04-02,9,0,7.757999999999999,0.0
Swaziland,2020-04-03,9,0,7.757999999999999,0.0
Swaziland,2020-04-04,9,0,7.757999999999999,0.0
Swaziland,2020-04-05,9,0,7.757999999999999,0.0
Swaziland,2020-04-06,9,0,7.757999999999999,0.0
Swaziland,2020-04-07,10,0,8.619,0.0
Swaziland,2020-04-08,10,0,8.619,0.0
Swaziland,2020-04-09,12,0,10.343,0.0
Swaziland,2020-04-10,12,0,10.343,0.0
Swaziland,2020-04-11,12,0,10.343,0.0
Swaziland,2020-04-12,14,0,12.067,0.0
Swaziland,2020-04-13,14,0,12.067,0.0
Swaziland,2020-04-14,15,0,12.929,0.0
Swaziland,2020-04-15,15,0,12.929,0.0
Swaziland,2020-04-16,16,0,13.790999999999999,0.0
Swaziland,2020-04-17,16,0,13.790999999999999,0.0
Swaziland,2020-04-18,19,1,16.377,0.862
Swaziland,2020-04-19,19,1,16.377,0.862
Swaziland,2020-04-20,22,1,18.963,0.862
Swaziland,2020-04-21,24,1,20.686999999999998,0.862
Swaziland,2020-04-22,24,1,20.686999999999998,0.862
Swaziland,2020-04-23,31,1,26.72,0.862
Swaziland,2020-04-24,32,1,27.581999999999997,0.862
Swaziland,2020-04-25,40,1,34.478,0.862
Swaziland,2020-04-26,40,1,34.478,0.862
Swaziland,2020-04-27,59,1,50.855,0.862
Swaziland,2020-04-28,65,1,56.027,0.862
Swaziland,2020-04-29,71,1,61.198,0.862
Swaziland,2020-04-30,91,1,78.437,0.862
Swaziland,2020-05-01,100,1,86.195,0.862
Swaziland,2020-05-02,106,1,91.366,0.862
Swaziland,2020-05-03,108,1,93.09,0.862
Swaziland,2020-05-04,112,1,96.538,0.862
Sint Maarten (Dutch part),2020-03-03,1,0,23.32,0.0
Sint Maarten (Dutch part),2020-03-26,2,0,46.64,0.0
Sint Maarten (Dutch part),2020-03-27,2,0,46.64,0.0
Sint Maarten (Dutch part),2020-03-28,3,0,69.959,0.0
Sint Maarten (Dutch part),2020-03-29,3,0,69.959,0.0
Sint Maarten (Dutch part),2020-03-30,3,0,69.959,0.0
Sint Maarten (Dutch part),2020-04-01,6,0,139.91899999999998,0.0
Sint Maarten (Dutch part),2020-04-02,16,1,373.11699999999996,23.32
Sint Maarten (Dutch part),2020-04-03,23,2,536.356,46.64
Sint Maarten (Dutch part),2020-04-04,23,2,536.356,46.64
